y,ds,unique_id
16.35,1990-04-30,PETROLEO
16.43,1990-04-27,PETROLEO
16.6,1990-04-26,PETROLEO
16.5,1990-04-25,PETROLEO
16.75,1990-04-24,PETROLEO
16.95,1990-04-23,PETROLEO
16.35,1990-04-20,PETROLEO
16.13,1990-04-19,PETROLEO
15.33,1990-04-18,PETROLEO
15.7,1990-04-17,PETROLEO
15.8,1990-04-12,PETROLEO
15.3,1990-04-11,PETROLEO
15.93,1990-04-10,PETROLEO
16.53,1990-04-09,PETROLEO
17.1,1990-04-06,PETROLEO
17.55,1990-04-05,PETROLEO
17.95,1990-04-04,PETROLEO
18.2,1990-04-03,PETROLEO
18.18,1990-04-02,PETROLEO
17.95,1990-03-30,PETROLEO
17.9,1990-03-29,PETROLEO
18.03,1990-03-28,PETROLEO
18.1,1990-03-27,PETROLEO
18.23,1990-03-26,PETROLEO
17.88,1990-03-23,PETROLEO
17.83,1990-03-22,PETROLEO
17.78,1990-03-21,PETROLEO
17.75,1990-03-20,PETROLEO
17.83,1990-03-19,PETROLEO
18.4,1990-03-16,PETROLEO
18.48,1990-03-15,PETROLEO
18.33,1990-03-14,PETROLEO
18.53,1990-03-13,PETROLEO
18.3,1990-03-12,PETROLEO
18.68,1990-03-09,PETROLEO
18.73,1990-03-08,PETROLEO
18.95,1990-03-07,PETROLEO
19.18,1990-03-06,PETROLEO
19.15,1990-03-05,PETROLEO
19.18,1990-03-02,PETROLEO
19.33,1990-03-01,PETROLEO
19.2,1990-02-28,PETROLEO
19.23,1990-02-27,PETROLEO
18.9,1990-02-26,PETROLEO
18.78,1990-02-23,PETROLEO
19.35,1990-02-22,PETROLEO
19.5,1990-02-21,PETROLEO
19.68,1990-02-20,PETROLEO
19.95,1990-02-19,PETROLEO
19.88,1990-02-16,PETROLEO
19.9,1990-02-15,PETROLEO
19.6,1990-02-14,PETROLEO
20.03,1990-02-13,PETROLEO
19.68,1990-02-12,PETROLEO
19.75,1990-02-09,PETROLEO
20.05,1990-02-08,PETROLEO
20.15,1990-02-07,PETROLEO
20.6,1990-02-06,PETROLEO
20.73,1990-02-05,PETROLEO
20.73,1990-02-02,PETROLEO
20.58,1990-02-01,PETROLEO
20.5,1990-01-31,PETROLEO
20.73,1990-01-30,PETROLEO
20.73,1990-01-29,PETROLEO
20.63,1990-01-26,PETROLEO
20.55,1990-01-25,PETROLEO
20.18,1990-01-24,PETROLEO
20.23,1990-01-23,PETROLEO
20.88,1990-01-22,PETROLEO
21.28,1990-01-19,PETROLEO
20.78,1990-01-18,PETROLEO
20.45,1990-01-17,PETROLEO
21.15,1990-01-16,PETROLEO
21.6,1990-01-15,PETROLEO
22.13,1990-01-12,PETROLEO
21.88,1990-01-11,PETROLEO
21.95,1990-01-10,PETROLEO
21.03,1990-01-09,PETROLEO
21.38,1990-01-08,PETROLEO
23.13,1990-01-05,PETROLEO
22.5,1990-01-04,PETROLEO
22.65,1990-01-03,PETROLEO
21.2,1990-01-02,PETROLEO
21.05,1989-12-29,PETROLEO
20.85,1989-12-28,PETROLEO
20.9,1989-12-27,PETROLEO
20.5,1989-12-22,PETROLEO
20.13,1989-12-21,PETROLEO
20.23,1989-12-20,PETROLEO
20.28,1989-12-19,PETROLEO
19.98,1989-12-18,PETROLEO
19.68,1989-12-15,PETROLEO
19.68,1989-12-14,PETROLEO
19.78,1989-12-13,PETROLEO
19.53,1989-12-12,PETROLEO
19.45,1989-12-11,PETROLEO
19.15,1989-12-08,PETROLEO
19.33,1989-12-07,PETROLEO
19.28,1989-12-06,PETROLEO
19.18,1989-12-05,PETROLEO
19.28,1989-12-04,PETROLEO
18.68,1989-12-01,PETROLEO
18.48,1989-11-30,PETROLEO
18.15,1989-11-29,PETROLEO
18.23,1989-11-28,PETROLEO
18.5,1989-11-27,PETROLEO
18.48,1989-11-24,PETROLEO
18.4,1989-11-23,PETROLEO
18.6,1989-11-22,PETROLEO
18.68,1989-11-21,PETROLEO
18.8,1989-11-20,PETROLEO
18.75,1989-11-17,PETROLEO
18.65,1989-11-16,PETROLEO
18.65,1989-11-15,PETROLEO
18.7,1989-11-14,PETROLEO
18.85,1989-11-13,PETROLEO
19.05,1989-11-10,PETROLEO
18.85,1989-11-09,PETROLEO
18.9,1989-11-08,PETROLEO
18.9,1989-11-07,PETROLEO
18.95,1989-11-06,PETROLEO
19.0,1989-11-03,PETROLEO
19.2,1989-11-02,PETROLEO
19.23,1989-11-01,PETROLEO
18.93,1989-10-31,PETROLEO
18.98,1989-10-30,PETROLEO
18.7,1989-10-27,PETROLEO
18.48,1989-10-26,PETROLEO
18.88,1989-10-25,PETROLEO
18.8,1989-10-24,PETROLEO
18.88,1989-10-23,PETROLEO
19.2,1989-10-20,PETROLEO
19.33,1989-10-19,PETROLEO
19.43,1989-10-18,PETROLEO
19.53,1989-10-17,PETROLEO
19.38,1989-10-16,PETROLEO
19.6,1989-10-13,PETROLEO
19.23,1989-10-12,PETROLEO
18.85,1989-10-11,PETROLEO
18.55,1989-10-10,PETROLEO
18.25,1989-10-09,PETROLEO
18.45,1989-10-06,PETROLEO
18.43,1989-10-05,PETROLEO
18.78,1989-10-04,PETROLEO
18.73,1989-10-03,PETROLEO
18.58,1989-10-02,PETROLEO
18.23,1989-09-29,PETROLEO
17.93,1989-09-28,PETROLEO
17.55,1989-09-27,PETROLEO
17.45,1989-09-26,PETROLEO
17.45,1989-09-25,PETROLEO
17.53,1989-09-22,PETROLEO
17.85,1989-09-21,PETROLEO
17.8,1989-09-20,PETROLEO
17.9,1989-09-19,PETROLEO
18.05,1989-09-18,PETROLEO
17.88,1989-09-15,PETROLEO
17.9,1989-09-14,PETROLEO
18.05,1989-09-13,PETROLEO
17.9,1989-09-12,PETROLEO
17.98,1989-09-11,PETROLEO
17.83,1989-09-08,PETROLEO
17.8,1989-09-07,PETROLEO
17.8,1989-09-06,PETROLEO
17.45,1989-09-05,PETROLEO
17.43,1989-09-04,PETROLEO
17.33,1989-09-01,PETROLEO
17.2,1989-08-31,PETROLEO
17.13,1989-08-30,PETROLEO
17.1,1989-08-29,PETROLEO
16.98,1989-08-28,PETROLEO
16.95,1989-08-25,PETROLEO
17.05,1989-08-24,PETROLEO
17.08,1989-08-23,PETROLEO
17.1,1989-08-22,PETROLEO
16.9,1989-08-21,PETROLEO
16.83,1989-08-18,PETROLEO
16.95,1989-08-17,PETROLEO
17.0,1989-08-16,PETROLEO
17.0,1989-08-15,PETROLEO
16.85,1989-08-14,PETROLEO
17.0,1989-08-11,PETROLEO
16.93,1989-08-10,PETROLEO
16.45,1989-08-09,PETROLEO
16.28,1989-08-08,PETROLEO
16.05,1989-08-07,PETROLEO
16.15,1989-08-04,PETROLEO
16.4,1989-08-03,PETROLEO
16.1,1989-08-02,PETROLEO
16.23,1989-08-01,PETROLEO
16.3,1989-07-31,PETROLEO
16.38,1989-07-28,PETROLEO
16.28,1989-07-27,PETROLEO
16.5,1989-07-26,PETROLEO
17.05,1989-07-25,PETROLEO
17.3,1989-07-24,PETROLEO
17.83,1989-07-21,PETROLEO
17.98,1989-07-20,PETROLEO
17.85,1989-07-19,PETROLEO
18.05,1989-07-18,PETROLEO
18.05,1989-07-17,PETROLEO
17.9,1989-07-14,PETROLEO
17.6,1989-07-13,PETROLEO
17.65,1989-07-12,PETROLEO
17.63,1989-07-11,PETROLEO
17.83,1989-07-10,PETROLEO
17.85,1989-07-07,PETROLEO
18.3,1989-07-06,PETROLEO
18.75,1989-07-05,PETROLEO
18.6,1989-07-04,PETROLEO
18.4,1989-07-03,PETROLEO
18.28,1989-06-30,PETROLEO
18.2,1989-06-29,PETROLEO
18.0,1989-06-28,PETROLEO
18.2,1989-06-27,PETROLEO
18.23,1989-06-26,PETROLEO
18.03,1989-06-23,PETROLEO
17.3,1989-06-22,PETROLEO
17.13,1989-06-21,PETROLEO
16.88,1989-06-20,PETROLEO
16.85,1989-06-19,PETROLEO
16.65,1989-06-16,PETROLEO
16.95,1989-06-15,PETROLEO
16.9,1989-06-14,PETROLEO
16.8,1989-06-13,PETROLEO
17.18,1989-06-12,PETROLEO
17.95,1989-06-09,PETROLEO
17.8,1989-06-08,PETROLEO
18.15,1989-06-07,PETROLEO
18.5,1989-06-06,PETROLEO
18.55,1989-06-05,PETROLEO
18.15,1989-06-02,PETROLEO
18.08,1989-06-01,PETROLEO
18.25,1989-05-31,PETROLEO
18.03,1989-05-30,PETROLEO
17.73,1989-05-29,PETROLEO
17.65,1989-05-26,PETROLEO
18.2,1989-05-25,PETROLEO
18.15,1989-05-24,PETROLEO
17.7,1989-05-23,PETROLEO
17.4,1989-05-22,PETROLEO
18.3,1989-05-19,PETROLEO
18.6,1989-05-18,PETROLEO
18.58,1989-05-17,PETROLEO
19.8,1989-05-16,PETROLEO
19.2,1989-05-15,PETROLEO
19.2,1989-05-12,PETROLEO
19.3,1989-05-11,PETROLEO
18.88,1989-05-10,PETROLEO
19.03,1989-05-09,PETROLEO
18.8,1989-05-08,PETROLEO
19.4,1989-05-05,PETROLEO
19.7,1989-05-04,PETROLEO
18.88,1989-05-03,PETROLEO
19.15,1989-05-02,PETROLEO
20.15,1989-04-28,PETROLEO
20.65,1989-04-27,PETROLEO
21.05,1989-04-26,PETROLEO
21.15,1989-04-25,PETROLEO
21.2,1989-04-24,PETROLEO
21.6,1989-04-21,PETROLEO
22.25,1989-04-20,PETROLEO
21.5,1989-04-19,PETROLEO
20.2,1989-04-18,PETROLEO
19.88,1989-04-17,PETROLEO
19.63,1989-04-14,PETROLEO
19.95,1989-04-13,PETROLEO
19.85,1989-04-12,PETROLEO
19.95,1989-04-11,PETROLEO
19.6,1989-04-10,PETROLEO
19.4,1989-04-07,PETROLEO
19.08,1989-04-06,PETROLEO
19.75,1989-04-05,PETROLEO
19.9,1989-04-04,PETROLEO
19.65,1989-04-03,PETROLEO
20.45,1989-03-31,PETROLEO
20.0,1989-03-30,PETROLEO
19.45,1989-03-29,PETROLEO
19.73,1989-03-28,PETROLEO
19.93,1989-03-23,PETROLEO
19.6,1989-03-22,PETROLEO
19.63,1989-03-21,PETROLEO
19.18,1989-03-20,PETROLEO
19.3,1989-03-17,PETROLEO
18.95,1989-03-16,PETROLEO
19.08,1989-03-15,PETROLEO
18.63,1989-03-14,PETROLEO
18.1,1989-03-13,PETROLEO
17.63,1989-03-10,PETROLEO
17.8,1989-03-09,PETROLEO
17.55,1989-03-08,PETROLEO
17.55,1989-03-07,PETROLEO
17.73,1989-03-06,PETROLEO
17.73,1989-03-03,PETROLEO
17.45,1989-03-02,PETROLEO
17.25,1989-03-01,PETROLEO
17.23,1989-02-28,PETROLEO
17.55,1989-02-27,PETROLEO
17.05,1989-02-24,PETROLEO
17.1,1989-02-23,PETROLEO
16.95,1989-02-22,PETROLEO
17.2,1989-02-21,PETROLEO
17.38,1989-02-20,PETROLEO
17.15,1989-02-17,PETROLEO
17.15,1989-02-16,PETROLEO
16.75,1989-02-15,PETROLEO
16.83,1989-02-14,PETROLEO
16.5,1989-02-13,PETROLEO
16.4,1989-02-10,PETROLEO
16.58,1989-02-09,PETROLEO
16.75,1989-02-08,PETROLEO
16.6,1989-02-07,PETROLEO
16.5,1989-02-06,PETROLEO
16.75,1989-02-03,PETROLEO
16.95,1989-02-02,PETROLEO
16.4,1989-02-01,PETROLEO
16.38,1989-01-31,PETROLEO
16.85,1989-01-30,PETROLEO
17.18,1989-01-27,PETROLEO
17.73,1989-01-26,PETROLEO
17.7,1989-01-25,PETROLEO
17.05,1989-01-24,PETROLEO
16.98,1989-01-23,PETROLEO
18.15,1989-01-20,PETROLEO
18.1,1989-01-19,PETROLEO
17.95,1989-01-18,PETROLEO
17.78,1989-01-17,PETROLEO
17.5,1989-01-16,PETROLEO
17.4,1989-01-13,PETROLEO
16.85,1989-01-12,PETROLEO
16.9,1989-01-11,PETROLEO
16.75,1989-01-10,PETROLEO
17.0,1989-01-09,PETROLEO
16.85,1989-01-06,PETROLEO
16.58,1989-01-05,PETROLEO
16.53,1989-01-04,PETROLEO
16.4,1989-01-03,PETROLEO
16.23,1988-12-30,PETROLEO
15.9,1988-12-29,PETROLEO
16.1,1988-12-28,PETROLEO
16.25,1988-12-27,PETROLEO
15.38,1988-12-23,PETROLEO
15.25,1988-12-22,PETROLEO
15.33,1988-12-21,PETROLEO
15.28,1988-12-20,PETROLEO
15.3,1988-12-19,PETROLEO
15.6,1988-12-16,PETROLEO
15.58,1988-12-15,PETROLEO
15.35,1988-12-14,PETROLEO
15.18,1988-12-13,PETROLEO
15.2,1988-12-12,PETROLEO
14.9,1988-12-09,PETROLEO
15.05,1988-12-08,PETROLEO
14.7,1988-12-07,PETROLEO
14.4,1988-12-06,PETROLEO
